,movie_id,title,genres,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1204,movie_1222,Full Metal Jacket (1987),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1205,movie_1223,"Grand Day Out, A (1992)",Animation|Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,movie_1224,Henry V (1989),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1207,movie_1225,Amadeus (1984),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1208,movie_1226,"Quiet Man, The (1952)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1209,movie_1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1210,movie_1228,Raging Bull (1980),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,movie_1230,Annie Hall (1977),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,movie_1231,"Right Stuff, The (1983)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1213,movie_1232,Stalker (1979),Mystery|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1214,movie_1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1215,movie_1234,"Sting, The (1973)",Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1216,movie_1235,Harold and Maude (1971),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,movie_1236,Trust (1990),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1218,movie_1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1219,movie_1238,Local Hero (1983),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,movie_1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1221,movie_1241,Braindead (1992),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1222,movie_1242,Glory (1989),Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1223,movie_1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,movie_1244,Manhattan (1979),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1225,movie_1245,Miller's Crossing (1990),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,movie_1246,Dead Poets Society (1989),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,movie_1247,"Graduate, The (1967)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1228,movie_1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1229,movie_1249,Nikita (La Femme Nikita) (1990),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1230,movie_1250,"Bridge on the River Kwai, The (1957)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1231,movie_1251,8 1/2 (1963),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1232,movie_1252,Chinatown (1974),Film-Noir|Mystery|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1233,movie_1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1234,movie_1254,"Treasure of the Sierra Madre, The (1948)",Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,movie_1255,Bad Taste (1987),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1236,movie_1256,Duck Soup (1933),Comedy|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,movie_1257,Better Off Dead... (1985),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,movie_1258,"Shining, The (1980)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1239,movie_1259,Stand by Me (1986),Adventure|Comedy|Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1240,movie_1260,M (1931),Crime|Film-Noir|Thriller,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1241,movie_1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1242,movie_1262,"Great Escape, The (1963)",Adventure|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1243,movie_1263,"Deer Hunter, The (1978)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1244,movie_1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1245,movie_1265,Groundhog Day (1993),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1246,movie_1266,Unforgiven (1992),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,movie_1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1248,movie_1268,Pump Up the Volume (1990),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1249,movie_1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1250,movie_1270,Back to the Future (1985),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1251,movie_1271,Fried Green Tomatoes (1991),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,movie_1272,Patton (1970),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1253,movie_1273,Down by Law (1986),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1254,movie_1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1255,movie_1275,Highlander (1986),Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,movie_1276,Cool Hand Luke (1967),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1257,movie_1277,Cyrano de Bergerac (1990),Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1258,movie_1278,Young Frankenstein (1974),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1259,movie_1279,Night on Earth (1991),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,movie_1280,Raise the Red Lantern (1991),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,movie_1281,"Great Dictator, The (1940)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,movie_1282,Fantasia (1940),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,movie_1283,High Noon (1952),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1264,movie_1284,"Big Sleep, The (1946)",Film-Noir|Mystery,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1265,movie_1285,Heathers (1989),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,movie_1286,Somewhere in Time (1980),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1267,movie_1287,Ben-Hur (1959),Action|Adventure|Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,movie_1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1269,movie_1289,Koyaanisqatsi (1983),Documentary|War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1270,movie_1290,Some Kind of Wonderful (1987),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1271,movie_1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,movie_1292,Being There (1979),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,movie_1293,Gandhi (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,movie_1294,M*A*S*H (1970),Comedy|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1275,movie_1295,"Unbearable Lightness of Being, The (1988)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1276,movie_1296,"Room with a View, A (1986)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1277,movie_1297,Real Genius (1985),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,movie_1298,Pink Floyd - The Wall (1982),Drama|Musical|War,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1279,movie_1299,"Killing Fields, The (1984)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1280,movie_1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,movie_1301,Forbidden Planet (1956),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,movie_1302,Field of Dreams (1989),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1283,movie_1303,"Man Who Would Be King, The (1975)",Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,movie_1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1285,movie_1305,"Paris, Texas (1984)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1286,movie_1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1287,movie_1307,When Harry Met Sally... (1989),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1288,movie_1308,I Shot a Man in Vegas (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,movie_1309,Parallel Sons (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1290,movie_1310,Hype! (1996),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1291,movie_1311,Santa with Muscles (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,movie_1312,Female Perversions (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1293,movie_1313,Mad Dog Time (1996),Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1294,movie_1314,Breathing Room (1996),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,movie_1315,Paris Was a Woman (1995),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1296,movie_1316,Anna (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1297,movie_1317,I'm Not Rappaport (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,movie_1318,Blue Juice (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1299,movie_1319,Kids of Survival (1993),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1300,movie_1320,Alien� (1992),Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1301,movie_1321,"American Werewolf in London, An (1981)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1302,movie_1322,Amityville 1992: It's About Time (1992),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1303,movie_1323,Amityville 3-D (1983),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1304,movie_1324,Amityville: Dollhouse (1996),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1305,movie_1325,Amityville: A New Generation (1993),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1306,movie_1326,Amityville II: The Possession (1982),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1307,movie_1327,"Amityville Horror, The (1979)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1308,movie_1328,"Amityville Curse, The (1990)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1309,movie_1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1310,movie_1330,April Fool's Day (1986),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,movie_1331,Audrey Rose (1977),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1312,movie_1332,"Believers, The (1987)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1313,movie_1333,"Birds, The (1963)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1314,movie_1334,"Blob, The (1958)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1315,movie_1335,Blood Beach (1981),Action|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1316,movie_1336,Body Parts (1991),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1317,movie_1337,"Body Snatcher, The (1945)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1318,movie_1339,Bram Stoker's Dracula (1992),Horror|Romance,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1319,movie_1340,Bride of Frankenstein (1935),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320,movie_1341,Burnt Offerings (1976),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1321,movie_1342,Candyman (1992),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1322,movie_1343,Cape Fear (1991),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1323,movie_1344,Cape Fear (1962),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1324,movie_1345,Carrie (1976),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,movie_1346,Cat People (1982),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,movie_1347,"Nightmare on Elm Street, A (1984)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1327,movie_1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1328,movie_1349,Nosferatu a Venezia (1986),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1329,movie_1350,"Omen, The (1976)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1330,movie_1351,Blood & Wine (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,movie_1352,Albino Alligator (1996),Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1332,movie_1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1333,movie_1354,Breaking the Waves (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,movie_1355,Nightwatch (1997),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1335,movie_1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1336,movie_1357,Shine (1996),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1337,movie_1358,Sling Blade (1996),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1338,movie_1359,Jingle All the Way (1996),Adventure|Children's|Comedy,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,movie_1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,movie_1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1341,movie_1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,movie_1363,"Preacher's Wife, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,movie_1364,Zero Kelvin (Kj�rlighetens kj�tere) (1995),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,movie_1365,Ridicule (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,movie_1366,"Crucible, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,movie_1367,101 Dalmatians (1996),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,movie_1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,movie_1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1349,movie_1370,Die Hard 2 (1990),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1350,movie_1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1351,movie_1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1352,movie_1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1353,movie_1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1354,movie_1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1355,movie_1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1356,movie_1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,movie_1378,Young Guns (1988),Action|Comedy|Western,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,movie_1379,Young Guns II (1990),Action|Comedy|Western,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,movie_1380,Grease (1978),Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1360,movie_1381,Grease 2 (1982),Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1361,movie_1382,Marked for Death (1990),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1362,movie_1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,movie_1384,"Substance of Fire, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1364,movie_1385,Under Siege (1992),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,movie_1386,Terror in a Texas Town (1958),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366,movie_1387,Jaws (1975),Action|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1367,movie_1388,Jaws 2 (1978),Action|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1368,movie_1389,Jaws 3-D (1983),Action|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1369,movie_1390,My Fellow Americans (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,movie_1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1371,movie_1392,Citizen Ruth (1996),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1372,movie_1393,Jerry Maguire (1996),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1373,movie_1394,Raising Arizona (1987),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,movie_1395,Tin Men (1987),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,movie_1396,Sneakers (1992),Crime|Drama|Sci-Fi,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1376,movie_1397,Bastard Out of Carolina (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377,movie_1398,In Love and War (1996),Romance|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1378,movie_1399,Marvin's Room (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1379,movie_1400,Somebody is Waiting (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,movie_1401,Ghosts of Mississippi (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,movie_1404,Night Falls on Manhattan (1997),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1382,movie_1405,Beavis and Butt-head Do America (1996),Animation|Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,movie_1406,"C�r�monie, La (1995)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,movie_1407,Scream (1996),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1385,movie_1408,"Last of the Mohicans, The (1992)",Action|Romance|War,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1386,movie_1409,Michael (1996),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1387,movie_1410,"Evening Star, The (1996)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1388,movie_1411,Hamlet (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,movie_1412,Some Mother's Son (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,movie_1413,"Whole Wide World, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,movie_1414,Mother (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,movie_1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1393,movie_1416,Evita (1996),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1394,movie_1417,"Portrait of a Lady, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,movie_1419,Walkabout (1971),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,movie_1420,Message to Love: The Isle of Wight Festival (1996),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1397,movie_1421,Grateful Dead (1995),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1398,movie_1422,Murder at 1600 (1997),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1399,movie_1423,Hearts and Minds (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,movie_1424,Inside (1996),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,movie_1425,Fierce Creatures (1997),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,movie_1426,Zeus and Roxanne (1997),Children's,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,movie_1427,Turbulence (1997),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1404,movie_1428,Angel Baby (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,movie_1429,Jackie Chan's First Strike (1996),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,movie_1430,Underworld (1997),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1407,movie_1431,Beverly Hills Ninja (1997),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,movie_1432,Metro (1997),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,movie_1433,"Machine, The (1994)",Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1410,movie_1434,"Stranger, The (1994)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,movie_1436,Falling in Love Again (1980),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,movie_1437,"Cement Garden, The (1993)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1413,movie_1438,Dante's Peak (1997),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1414,movie_1439,Meet Wally Sparks (1997),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,movie_1440,Amos & Andrew (1993),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
